fips,cofips,tract,county,state,year,type,filings,filing_rate,threatened,threatened_rate,judgements,judgement_rate
12086005104,12086,Census Tract 51.04,Miami-Dade County,Florida,2000,observed,11.0,2.65,11.0,2.65,11.0,2.65
12086014500,12086,Census Tract 145,Miami-Dade County,Florida,2000,observed,,,,,,
12086005704,12086,Census Tract 57.04,Miami-Dade County,Florida,2000,observed,15.0,0.88,15.0,0.88,14.0,0.82
12086005701,12086,Census Tract 57.01,Miami-Dade County,Florida,2000,observed,5.0,0.56,5.0,0.56,5.0,0.56
12086009311,12086,Census Tract 93.11,Miami-Dade County,Florida,2000,observed,32.0,4.81,32.0,4.81,32.0,4.81
12086010009,12086,Census Tract 100.09,Miami-Dade County,Florida,2000,observed,4.0,1.92,4.0,1.92,4.0,1.92
12086019100,12086,Census Tract 191,Miami-Dade County,Florida,2000,observed,10.0,1.24,10.0,1.24,10.0,1.24
12086005102,12086,Census Tract 51.02,Miami-Dade County,Florida,2000,observed,7.0,0.42,7.0,0.42,7.0,0.42
12086010209,12086,Census Tract 102.09,Miami-Dade County,Florida,2000,observed,1.0,0.37,1.0,0.37,1.0,0.37
12086014900,12086,Census Tract 149,Miami-Dade County,Florida,2000,observed,2.0,0.83,2.0,0.83,2.0,0.83
12086013600,12086,Census Tract 136,Miami-Dade County,Florida,2000,observed,10.0,1.24,10.0,1.24,10.0,1.24
12086000125,12086,Census Tract 1.25,Miami-Dade County,Florida,2000,observed,,,,,,
12086000804,12086,Census Tract 8.04,Miami-Dade County,Florida,2000,observed,3.0,0.37,3.0,0.37,3.0,0.37
12086008602,12086,Census Tract 86.02,Miami-Dade County,Florida,2000,observed,2.0,0.95,2.0,0.95,2.0,0.95
12086009807,12086,Census Tract 98.07,Miami-Dade County,Florida,2000,observed,7.0,0.84,6.0,0.72,6.0,0.72
12086001206,12086,Census Tract 12.06,Miami-Dade County,Florida,2000,observed,9.0,2.75,9.0,2.75,8.0,2.44
12086019800,12086,Census Tract 198,Miami-Dade County,Florida,2000,observed,2.0,2.56,2.0,2.56,2.0,2.56
12086000307,12086,Census Tract 3.07,Miami-Dade County,Florida,2000,observed,1.0,0.59,1.0,0.59,1.0,0.59
12086981000,12086,Census Tract 9810,Miami-Dade County,Florida,2000,observed,,,,,,
12086009040,12086,Census Tract 90.40,Miami-Dade County,Florida,2000,observed,2.0,14.23,2.0,14.23,2.0,14.23
12086009305,12086,Census Tract 93.05,Miami-Dade County,Florida,2000,observed,,,,,,
12086001402,12086,Census Tract 14.02,Miami-Dade County,Florida,2000,observed,28.0,2.55,28.0,2.55,27.0,2.46
12086004103,12086,Census Tract 41.03,Miami-Dade County,Florida,2000,observed,13.0,1.78,13.0,1.78,13.0,1.78
12086000133,12086,Census Tract 1.33,Miami-Dade County,Florida,2000,observed,14.0,3.94,14.0,3.94,14.0,3.94
12086008305,12086,Census Tract 83.05,Miami-Dade County,Florida,2000,observed,11.0,1.58,11.0,1.58,9.0,1.29
12086020300,12086,Census Tract 203,Miami-Dade County,Florida,2000,observed,,,,,,
12086003004,12086,Census Tract 30.04,Miami-Dade County,Florida,2000,observed,15.0,0.96,15.0,0.96,14.0,0.89
12086006001,12086,Census Tract 60.01,Miami-Dade County,Florida,2000,observed,2.0,0.59,2.0,0.59,2.0,0.59
12086000140,12086,Census Tract 1.40,Miami-Dade County,Florida,2000,observed,6.0,2.25,6.0,2.25,6.0,2.25
12086980800,12086,Census Tract 9808,Miami-Dade County,Florida,2000,observed,,,,,,
12086001101,12086,Census Tract 11.01,Miami-Dade County,Florida,2000,observed,3.0,0.68,3.0,0.68,3.0,0.68
12086002706,12086,Census Tract 27.06,Miami-Dade County,Florida,2000,observed,12.0,1.22,12.0,1.22,12.0,1.22
12086010500,12086,Census Tract 105,Miami-Dade County,Florida,2000,observed,20.0,2.75,20.0,2.75,16.0,2.2
12086001904,12086,Census Tract 19.04,Miami-Dade County,Florida,2000,observed,42.0,5.41,42.0,5.41,39.0,5.03
12086006709,12086,Census Tract 67.09,Miami-Dade County,Florida,2000,observed,,,,,,
12086008206,12086,Census Tract 82.06,Miami-Dade County,Florida,2000,observed,3.0,1.88,3.0,1.88,3.0,1.88
12086008702,12086,Census Tract 87.02,Miami-Dade County,Florida,2000,observed,5.0,1.96,5.0,1.96,5.0,1.96
12086000206,12086,Census Tract 2.06,Miami-Dade County,Florida,2000,observed,16.0,2.55,16.0,2.55,16.0,2.55
12086000211,12086,Census Tract 2.11,Miami-Dade County,Florida,2000,observed,11.0,0.73,11.0,0.73,11.0,0.73
12086009014,12086,Census Tract 90.14,Miami-Dade County,Florida,2000,observed,30.0,3.63,30.0,3.63,29.0,3.51
12086000213,12086,Census Tract 2.13,Miami-Dade County,Florida,2000,observed,4.0,0.68,4.0,0.68,3.0,0.51
12086000902,12086,Census Tract 9.02,Miami-Dade County,Florida,2000,observed,10.0,1.77,10.0,1.77,10.0,1.77
12086010011,12086,Census Tract 100.11,Miami-Dade County,Florida,2000,observed,21.0,4.71,20.0,4.49,17.0,3.82
12086010207,12086,Census Tract 102.07,Miami-Dade County,Florida,2000,observed,55.0,4.92,55.0,4.92,54.0,4.83
12086002702,12086,Census Tract 27.02,Miami-Dade County,Florida,2000,observed,17.0,3.26,16.0,3.07,16.0,3.07
12086008307,12086,Census Tract 83.07,Miami-Dade County,Florida,2000,observed,2.0,0.81,2.0,0.81,2.0,0.81
12086009021,12086,Census Tract 90.21,Miami-Dade County,Florida,2000,observed,10.0,0.8,10.0,0.8,10.0,0.8
12086000405,12086,Census Tract 4.05,Miami-Dade County,Florida,2000,observed,3.0,2.16,3.0,2.16,3.0,2.16
12086002900,12086,Census Tract 29,Miami-Dade County,Florida,2000,observed,6.0,1.16,5.0,0.97,5.0,0.97
12086011202,12086,Census Tract 112.02,Miami-Dade County,Florida,2000,observed,13.0,1.21,13.0,1.21,13.0,1.21
12086017800,12086,Census Tract 178,Miami-Dade County,Florida,2000,observed,42.0,3.58,41.0,3.5,38.0,3.24
12086000411,12086,Census Tract 4.11,Miami-Dade County,Florida,2000,observed,68.0,10.95,66.0,10.62,65.0,10.46
12086015900,12086,Census Tract 159,Miami-Dade County,Florida,2000,observed,2.0,0.93,2.0,0.93,2.0,0.93
12086018800,12086,Census Tract 188,Miami-Dade County,Florida,2000,observed,55.0,3.3,53.0,3.18,52.0,3.12
12086006707,12086,Census Tract 67.07,Miami-Dade County,Florida,2000,observed,3.0,0.53,3.0,0.53,3.0,0.53
12086009504,12086,Census Tract 95.04,Miami-Dade County,Florida,2000,observed,2.0,1.02,2.0,1.02,2.0,1.02
12086980400,12086,Census Tract 9804,Miami-Dade County,Florida,2000,observed,,,,,,
12086001204,12086,Census Tract 12.04,Miami-Dade County,Florida,2000,observed,26.0,2.18,25.0,2.1,25.0,2.1
12086004405,12086,Census Tract 44.05,Miami-Dade County,Florida,2000,observed,17.0,0.81,17.0,0.81,17.0,0.81
12086008419,12086,Census Tract 84.19,Miami-Dade County,Florida,2000,observed,12.0,1.98,12.0,1.98,11.0,1.81
12086005703,12086,Census Tract 57.03,Miami-Dade County,Florida,2000,observed,18.0,1.44,16.0,1.28,15.0,1.2
12086010210,12086,Census Tract 102.10,Miami-Dade County,Florida,2000,observed,7.0,1.23,7.0,1.23,7.0,1.23
12086005303,12086,Census Tract 53.03,Miami-Dade County,Florida,2000,observed,11.0,0.7,11.0,0.7,11.0,0.7
12086003911,12086,Census Tract 39.11,Miami-Dade County,Florida,2000,observed,24.0,2.67,24.0,2.67,24.0,2.67
12086003100,12086,Census Tract 31,Miami-Dade County,Florida,2000,observed,76.0,6.11,75.0,6.03,63.0,5.07
12086004602,12086,Census Tract 46.02,Miami-Dade County,Florida,2000,observed,,,,,,
12086005406,12086,Census Tract 54.06,Miami-Dade County,Florida,2000,observed,7.0,0.87,7.0,0.87,7.0,0.87
12086008415,12086,Census Tract 84.15,Miami-Dade County,Florida,2000,observed,1.0,1.85,1.0,1.85,1.0,1.85
12086002300,12086,Census Tract 23,Miami-Dade County,Florida,2000,observed,22.0,3.39,22.0,3.39,20.0,3.08
12086006102,12086,Census Tract 61.02,Miami-Dade County,Florida,2000,observed,1.0,0.2,1.0,0.2,1.0,0.2
12086010900,12086,Census Tract 109,Miami-Dade County,Florida,2000,observed,35.0,3.19,34.0,3.1,32.0,2.91
12086017900,12086,Census Tract 179,Miami-Dade County,Florida,2000,observed,4.0,4.48,4.0,4.48,4.0,4.48
12086001006,12086,Census Tract 10.06,Miami-Dade County,Florida,2000,observed,10.0,2.02,10.0,2.02,10.0,2.02
12086009026,12086,Census Tract 90.26,Miami-Dade County,Florida,2000,observed,8.0,0.76,8.0,0.76,7.0,0.66
12086005001,12086,Census Tract 50.01,Miami-Dade County,Florida,2000,observed,6.0,0.72,6.0,0.72,6.0,0.72
12086000504,12086,Census Tract 5.04,Miami-Dade County,Florida,2000,observed,12.0,1.49,11.0,1.37,9.0,1.12
12086016000,12086,Census Tract 160,Miami-Dade County,Florida,2000,observed,2.0,1.16,2.0,1.16,2.0,1.16
12086010617,12086,Census Tract 106.17,Miami-Dade County,Florida,2000,observed,,,,,,
12086001203,12086,Census Tract 12.03,Miami-Dade County,Florida,2000,observed,22.0,1.31,22.0,1.31,22.0,1.31
12086009706,12086,Census Tract 97.06,Miami-Dade County,Florida,2000,observed,1.0,0.21,1.0,0.21,1.0,0.21
12086018500,12086,Census Tract 185,Miami-Dade County,Florida,2000,observed,22.0,3.37,20.0,3.06,19.0,2.91
12086003706,12086,Census Tract 37.06,Miami-Dade County,Florida,2000,observed,,,,,,
12086011300,12086,Census Tract 113,Miami-Dade County,Florida,2000,observed,35.0,2.1,35.0,2.1,34.0,2.04
12086006401,12086,Census Tract 64.01,Miami-Dade County,Florida,2000,observed,4.0,0.47,4.0,0.47,3.0,0.36
12086004608,12086,Census Tract 46.08,Miami-Dade County,Florida,2000,observed,,,,,,
12086004901,12086,Census Tract 49.01,Miami-Dade County,Florida,2000,observed,21.0,1.79,20.0,1.71,19.0,1.62
12086003803,12086,Census Tract 38.03,Miami-Dade County,Florida,2000,observed,19.0,5.48,17.0,4.91,16.0,4.62
12086000216,12086,Census Tract 2.16,Miami-Dade County,Florida,2000,observed,5.0,0.91,5.0,0.91,5.0,0.91
12086008906,12086,Census Tract 89.06,Miami-Dade County,Florida,2000,observed,4.0,0.52,4.0,0.52,4.0,0.52
12086008904,12086,Census Tract 89.04,Miami-Dade County,Florida,2000,observed,,,,,,
12086008907,12086,Census Tract 89.07,Miami-Dade County,Florida,2000,observed,7.0,1.13,5.0,0.81,5.0,0.81
12086010205,12086,Census Tract 102.05,Miami-Dade County,Florida,2000,observed,4.0,1.81,4.0,1.81,4.0,1.81
12086011401,12086,Census Tract 114.01,Miami-Dade County,Florida,2000,observed,2.0,0.38,2.0,0.38,2.0,0.38
12086000308,12086,Census Tract 3.08,Miami-Dade County,Florida,2000,observed,5.0,3.38,5.0,3.38,5.0,3.38
12086006702,12086,Census Tract 67.02,Miami-Dade County,Florida,2000,observed,10.0,0.97,10.0,0.97,10.0,0.97
12086000808,12086,Census Tract 8.08,Miami-Dade County,Florida,2000,observed,8.0,0.56,8.0,0.56,8.0,0.56
12086002800,12086,Census Tract 28,Miami-Dade County,Florida,2000,observed,18.0,5.59,18.0,5.59,17.0,5.28
12086014400,12086,Census Tract 144,Miami-Dade County,Florida,2000,observed,,,,,,
12086007902,12086,Census Tract 79.02,Miami-Dade County,Florida,2000,observed,1.0,0.34,1.0,0.34,1.0,0.34
12086008417,12086,Census Tract 84.17,Miami-Dade County,Florida,2000,observed,10.0,0.99,10.0,0.99,9.0,0.89
12086000115,12086,Census Tract 1.15,Miami-Dade County,Florida,2000,observed,37.0,2.77,37.0,2.77,34.0,2.55
12086000122,12086,Census Tract 1.22,Miami-Dade County,Florida,2000,observed,1.0,0.29,1.0,0.29,1.0,0.29
12086006706,12086,Census Tract 67.06,Miami-Dade County,Florida,2000,observed,,,,,,
12086000603,12086,Census Tract 6.03,Miami-Dade County,Florida,2000,observed,1.0,0.21,1.0,0.21,1.0,0.21
12086000505,12086,Census Tract 5.05,Miami-Dade County,Florida,2000,observed,27.0,4.85,26.0,4.67,24.0,4.31
12086006801,12086,Census Tract 68.01,Miami-Dade County,Florida,2000,observed,1.0,0.22,1.0,0.22,1.0,0.22
12086015000,12086,Census Tract 150,Miami-Dade County,Florida,2000,observed,1.0,0.78,1.0,0.78,1.0,0.78
12086000218,12086,Census Tract 2.18,Miami-Dade County,Florida,2000,observed,6.0,0.98,6.0,0.98,6.0,0.98
12086007101,12086,Census Tract 71.01,Miami-Dade County,Florida,2000,observed,14.0,1.46,14.0,1.46,13.0,1.35
12086010608,12086,Census Tract 106.08,Miami-Dade County,Florida,2000,observed,3.0,0.32,3.0,0.32,3.0,0.32
12086009034,12086,Census Tract 90.34,Miami-Dade County,Florida,2000,observed,3.0,0.32,2.0,0.21,2.0,0.21
12086011007,12086,Census Tract 110.07,Miami-Dade County,Florida,2000,observed,,,,,,
12086017100,12086,Census Tract 171,Miami-Dade County,Florida,2000,observed,,,,,,
12086007604,12086,Census Tract 76.04,Miami-Dade County,Florida,2000,observed,13.0,0.98,13.0,0.98,13.0,0.98
12086010015,12086,Census Tract 100.15,Miami-Dade County,Florida,2000,observed,33.0,16.67,28.0,14.14,16.0,8.08
12086000120,12086,Census Tract 1.20,Miami-Dade County,Florida,2000,observed,8.0,0.84,8.0,0.84,8.0,0.84
12086012500,12086,Census Tract 125,Miami-Dade County,Florida,2000,observed,3.0,2.57,3.0,2.57,3.0,2.57
12086001603,12086,Census Tract 16.03,Miami-Dade County,Florida,2000,observed,,,,,,
12086009705,12086,Census Tract 97.05,Miami-Dade County,Florida,2000,observed,8.0,16.57,8.0,16.57,7.0,14.5
12086005103,12086,Census Tract 51.03,Miami-Dade County,Florida,2000,observed,7.0,1.39,7.0,1.39,7.0,1.39
12086006501,12086,Census Tract 65.01,Miami-Dade County,Florida,2000,observed,5.0,1.17,5.0,1.17,5.0,1.17
12086009015,12086,Census Tract 90.15,Miami-Dade County,Florida,2000,observed,45.0,4.78,44.0,4.68,43.0,4.57
12086003703,12086,Census Tract 37.03,Miami-Dade County,Florida,2000,observed,3.0,4.13,3.0,4.13,3.0,4.13
12086016900,12086,Census Tract 169,Miami-Dade County,Florida,2000,observed,19.0,9.66,19.0,9.66,19.0,9.66
12086000121,12086,Census Tract 1.21,Miami-Dade County,Florida,2000,observed,6.0,1.29,6.0,1.29,6.0,1.29
12086019200,12086,Census Tract 192,Miami-Dade County,Florida,2000,observed,5.0,2.49,5.0,2.49,5.0,2.49
12086000127,12086,Census Tract 1.27,Miami-Dade County,Florida,2000,observed,9.0,5.14,9.0,5.14,9.0,5.14
12086000126,12086,Census Tract 1.26,Miami-Dade County,Florida,2000,observed,2.0,3.07,2.0,3.07,2.0,3.07
12086013100,12086,Census Tract 131,Miami-Dade County,Florida,2000,observed,9.0,2.84,9.0,2.84,9.0,2.84
12086000118,12086,Census Tract 1.18,Miami-Dade County,Florida,2000,observed,2.0,1.58,2.0,1.58,2.0,1.58
12086008209,12086,Census Tract 82.09,Miami-Dade County,Florida,2000,observed,,,,,,
12086008407,12086,Census Tract 84.07,Miami-Dade County,Florida,2000,observed,12.0,1.77,11.0,1.62,11.0,1.62
12086016400,12086,Census Tract 164,Miami-Dade County,Florida,2000,observed,,,,,,
12086010400,12086,Census Tract 104,Miami-Dade County,Florida,2000,observed,,,,,,
12086000805,12086,Census Tract 8.05,Miami-Dade County,Florida,2000,observed,3.0,0.32,3.0,0.32,3.0,0.32
12086004204,12086,Census Tract 42.04,Miami-Dade County,Florida,2000,observed,22.0,1.46,22.0,1.46,22.0,1.46
12086002502,12086,Census Tract 25.02,Miami-Dade County,Florida,2000,observed,13.0,1.6,13.0,1.6,13.0,1.6
12086007400,12086,Census Tract 74,Miami-Dade County,Florida,2000,observed,7.0,1.13,7.0,1.13,7.0,1.13
12086010610,12086,Census Tract 106.10,Miami-Dade County,Florida,2000,observed,4.0,0.49,4.0,0.49,4.0,0.49
12086000608,12086,Census Tract 6.08,Miami-Dade County,Florida,2000,observed,4.0,0.4,4.0,0.4,3.0,0.3
12086015200,12086,Census Tract 152,Miami-Dade County,Florida,2000,observed,,,,,,
12086008409,12086,Census Tract 84.09,Miami-Dade County,Florida,2000,observed,4.0,0.88,4.0,0.88,3.0,0.66
12086000128,12086,Census Tract 1.28,Miami-Dade County,Florida,2000,observed,4.0,0.62,3.0,0.47,3.0,0.47
12086018900,12086,Census Tract 189,Miami-Dade County,Florida,2000,observed,1.0,0.45,1.0,0.45,0.0,0.0
12086016600,12086,Census Tract 166,Miami-Dade County,Florida,2000,observed,2.0,2.27,2.0,2.27,2.0,2.27
12086005304,12086,Census Tract 53.04,Miami-Dade County,Florida,2000,observed,17.0,1.34,17.0,1.34,17.0,1.34
12086001901,12086,Census Tract 19.01,Miami-Dade County,Florida,2000,observed,88.0,8.07,85.0,7.8,80.0,7.34
12086000712,12086,Census Tract 7.12,Miami-Dade County,Florida,2000,observed,12.0,1.94,12.0,1.94,12.0,1.94
12086980100,12086,Census Tract 9801,Miami-Dade County,Florida,2000,observed,,,,,,
12086001502,12086,Census Tract 15.02,Miami-Dade County,Florida,2000,observed,21.0,1.99,21.0,1.99,21.0,1.99
12086002001,12086,Census Tract 20.01,Miami-Dade County,Florida,2000,observed,24.0,1.93,24.0,1.93,22.0,1.77
12086006101,12086,Census Tract 61.01,Miami-Dade County,Florida,2000,observed,,,,,,
12086012000,12086,Census Tract 120,Miami-Dade County,Florida,2000,observed,137.0,12.36,132.0,11.91,123.0,11.1
12086018100,12086,Census Tract 181,Miami-Dade County,Florida,2000,observed,4.0,0.92,4.0,0.92,4.0,0.92
12086002404,12086,Census Tract 24.04,Miami-Dade County,Florida,2000,observed,18.0,1.48,17.0,1.4,16.0,1.32
12086008902,12086,Census Tract 89.02,Miami-Dade County,Florida,2000,observed,2.0,0.23,2.0,0.23,2.0,0.23
12086020000,12086,Census Tract 200,Miami-Dade County,Florida,2000,observed,,,,,,
12086007702,12086,Census Tract 77.02,Miami-Dade County,Florida,2000,observed,9.0,2.05,9.0,2.05,9.0,2.05
12086007901,12086,Census Tract 79.01,Miami-Dade County,Florida,2000,observed,3.0,1.01,3.0,1.01,3.0,1.01
12086009039,12086,Census Tract 90.39,Miami-Dade County,Florida,2000,observed,17.0,31.31,16.0,29.47,15.0,27.63
12086015300,12086,Census Tract 153,Miami-Dade County,Florida,2000,observed,1.0,1.8,1.0,1.8,1.0,1.8
12086017700,12086,Census Tract 177,Miami-Dade County,Florida,2000,observed,14.0,1.48,14.0,1.48,13.0,1.38
12086009043,12086,Census Tract 90.43,Miami-Dade County,Florida,2000,observed,,,,,,
12086004205,12086,Census Tract 42.05,Miami-Dade County,Florida,2000,observed,29.0,3.12,29.0,3.12,29.0,3.12
12086016500,12086,Census Tract 165,Miami-Dade County,Florida,2000,observed,2.0,3.88,2.0,3.88,2.0,3.88
12086018600,12086,Census Tract 186,Miami-Dade County,Florida,2000,observed,12.0,2.39,12.0,2.39,12.0,2.39
12086009308,12086,Census Tract 93.08,Miami-Dade County,Florida,2000,observed,37.0,2.46,37.0,2.46,33.0,2.2
12086000132,12086,Census Tract 1.32,Miami-Dade County,Florida,2000,observed,10.0,1.86,10.0,1.86,10.0,1.86
12086008501,12086,Census Tract 85.01,Miami-Dade County,Florida,2000,observed,2.0,0.65,2.0,0.65,2.0,0.65
12086000413,12086,Census Tract 4.13,Miami-Dade County,Florida,2000,observed,15.0,1.75,15.0,1.75,15.0,1.75
12086009906,12086,Census Tract 99.06,Miami-Dade County,Florida,2000,observed,5.0,2.97,5.0,2.97,4.0,2.38
12086001004,12086,Census Tract 10.04,Miami-Dade County,Florida,2000,observed,19.0,1.71,19.0,1.71,19.0,1.71
12086013900,12086,Census Tract 139,Miami-Dade County,Florida,2000,observed,1.0,0.52,1.0,0.52,1.0,0.52
12086003921,12086,Census Tract 39.21,Miami-Dade County,Florida,2000,observed,,,,,,
12086010012,12086,Census Tract 100.12,Miami-Dade County,Florida,2000,observed,3.0,0.67,3.0,0.67,3.0,0.67
12086000305,12086,Census Tract 3.05,Miami-Dade County,Florida,2000,observed,51.0,3.57,50.0,3.5,49.0,3.43
12086008101,12086,Census Tract 81.01,Miami-Dade County,Florida,2000,observed,,,,,,
12086009400,12086,Census Tract 94,Miami-Dade County,Florida,2000,observed,5.0,2.48,5.0,2.48,5.0,2.48
12086000209,12086,Census Tract 2.09,Miami-Dade County,Florida,2000,observed,51.0,2.53,51.0,2.53,49.0,2.43
12086010001,12086,Census Tract 100.01,Miami-Dade County,Florida,2000,observed,5.0,1.42,5.0,1.42,5.0,1.42
12086001501,12086,Census Tract 15.01,Miami-Dade County,Florida,2000,observed,19.0,1.88,19.0,1.88,19.0,1.88
12086003400,12086,Census Tract 34,Miami-Dade County,Florida,2000,observed,70.0,7.02,70.0,7.02,61.0,6.12
12086001104,12086,Census Tract 11.04,Miami-Dade County,Florida,2000,observed,4.0,1.41,4.0,1.41,4.0,1.41
12086012600,12086,Census Tract 126,Miami-Dade County,Florida,2000,observed,,,,,,
12086004105,12086,Census Tract 41.05,Miami-Dade County,Florida,2000,observed,8.0,2.19,8.0,2.19,8.0,2.19
12086008412,12086,Census Tract 84.12,Miami-Dade County,Florida,2000,observed,53.0,3.18,51.0,3.06,47.0,2.82
12086019400,12086,Census Tract 194,Miami-Dade County,Florida,2000,observed,2.0,1.58,2.0,1.58,1.0,0.79
12086019500,12086,Census Tract 195,Miami-Dade County,Florida,2000,observed,3.0,3.32,3.0,3.32,3.0,3.32
12086004404,12086,Census Tract 44.04,Miami-Dade County,Florida,2000,observed,17.0,1.68,17.0,1.68,16.0,1.58
12086009806,12086,Census Tract 98.06,Miami-Dade County,Florida,2000,observed,1.0,0.36,1.0,0.36,1.0,0.36
12086018300,12086,Census Tract 183,Miami-Dade County,Florida,2000,observed,1.0,0.35,1.0,0.35,1.0,0.35
12086002705,12086,Census Tract 27.05,Miami-Dade County,Florida,2000,observed,17.0,2.65,17.0,2.65,17.0,2.65
12086490100,12086,Census Tract 4901,Miami-Dade County,Florida,2000,observed,7.0,3.65,7.0,3.65,7.0,3.65
12086000212,12086,Census Tract 2.12,Miami-Dade County,Florida,2000,observed,35.0,5.58,35.0,5.58,34.0,5.42
12086009031,12086,Census Tract 90.31,Miami-Dade County,Florida,2000,observed,14.0,1.56,14.0,1.56,13.0,1.45
12086000202,12086,Census Tract 2.02,Miami-Dade County,Florida,2000,observed,18.0,2.91,18.0,2.91,18.0,2.91
12086003001,12086,Census Tract 30.01,Miami-Dade County,Florida,2000,observed,20.0,2.08,19.0,1.98,17.0,1.77
12086009030,12086,Census Tract 90.30,Miami-Dade County,Florida,2000,observed,9.0,1.41,9.0,1.41,9.0,1.41
12086005903,12086,Census Tract 59.03,Miami-Dade County,Florida,2000,observed,5.0,0.6,5.0,0.6,5.0,0.6
12086006711,12086,Census Tract 67.11,Miami-Dade County,Florida,2000,observed,3.0,1.73,3.0,1.73,3.0,1.73
12086005002,12086,Census Tract 50.02,Miami-Dade County,Florida,2000,observed,5.0,0.56,5.0,0.56,5.0,0.56
12086012700,12086,Census Tract 127,Miami-Dade County,Florida,2000,observed,1.0,0.62,1.0,0.62,1.0,0.62
12086007603,12086,Census Tract 76.03,Miami-Dade County,Florida,2000,observed,9.0,1.43,9.0,1.43,9.0,1.43
